source,target,content,type
101923023412443028531657491699968469949,1194024887996653569,"where do we get the job list for our first call to joblist(joblist goes here*) in builtin_cmd()? I only have an argv list which I know holds that commands that will be jobs... but it also has a bunch of parameters in it... and the joblist it wants as a argument is a struct... EDIT: I think I got it, we need to make a new list of structs that the function will populate? Please correct me if I'm wrong",posted_in_channel
101923023412443028531657491699968469949,61793052560874397934401343675331133595,All MC,replied_to
101923023412443028531657491699968469949,171024720826306442062486404252480392333,"The starter code initializes a jobs list for you, it’s called jobs. That’s what you pass in to functions that access the jobs.",replied_to
101923023412443028531657491699968469949,1207894039689695242,is the number returned by maxjid not the jid of the last job?,posted_in_thread
101923023412443028531657491699968469949,1194024960109334618,for checkpoint 5 when it talks about follow up requests does this mean it wants new sendto recvfrom lines?,posted_in_channel
101923023412443028531657491699968469949,177395904021552631937737350662753792721,Sorry I meant I'm making a new request buffer thats 4 long for the follow up but I use the same return buffer wiped since I thought the return buffer was always the same size. I'll double check that I'm using the right buffers each time.,replied_to
101923023412443028531657491699968469949,1194025010621321226,"does substring[j] = string[i] copy by value or does it just save a reference to string? I'm having weird bugs in my substring extraction code and I'm unsure if this is why. (and when I ask chatGPT it crashes, it evidently doesnt want to debug C code either :P)",posted_in_channel
101923023412443028531657491699968469949,340078930269759384907011515814156661209,"I beleive that depends partially on how many bytes you choose to load in at once, and also how many the server chooses to send at a time.  I only do 10 at a time for example. You'll know though if you have the whole message when you receive the terminating characters ""\r\n\r\n""",replied_to
101923023412443028531657491699968469949,305289942014839779794176700958385307733,I could be mixing things up but I think user agent is given as a static global variable,replied_to
101923023412443028531657491699968469949,123909673150468586777835952441296118909,do you mean print_bytes? (just making sure I'm not missing something essential),replied_to
101923023412443028531657491699968469949,1194025134013550693,where do we find that example question he went over in class? I cant find my photo of it and I wanted to go over it EDIT: theres a review questions document under content,posted_in_channel
60594056836994140915973114304303418583,1192932762009743486,"#include<stdio.h>
int main() {
fprintf(stdout, ""STDOUT ABC\n"");
fprintf(stderr, ""STDERR XYZ\n"");
}
https://docs.google.com/document/d/1UY1vY4ZNeJU-8LBgqZv5r5lEtkMiM-b0dAJtieWTMFU/edit

This is one of the review questions. It was mentioned that for small programs like this we can assume that since STDOUT is buffered it's going to output at the end of the program, so STDERR then STDOUT. However, the internet also seems to be saying that the buffer will flush whenever it encounters a \n and when I tested this STDOUT ran first.

Is there something that I'm misunderstanding here?",posted_in_channel
60594056836994140915973114304303418583,42883837382410989254371470380046741156,"Good question. We should distinguish between stdout being directed to the console vs redirected to a file. I was thinking about stdout being redirected to a file when I made my comments in class.

For our sample program, if stdout and stderr are both redirected to a file, stderr output will occur first since it is unbuffered. For small programs, I believe the stdout data will be buffered and written to the file when the file is closed.

For the sample program, if both are written to the console, then stdout will occur first for the reason you mentioned - when a /n is encountered the data is output to the console. 

I tested the following change inspired by your question by removing the \n from the stdout string. In this case, with no i/o redirection, the stderr output was printed to the screen first. 
#include<stdio.h>
int main() {
fprintf(stdout, ""STDOUT ABC"");
fprintf(stderr, ""STDERR XYZ\n"");
}",replied_to
60594056836994140915973114304303418583,1194024142513639434,"Also, for me ssh schizo doesn’t work but moat does in case anyone is having similar issues",posted_in_channel
60594056836994140915973114304303418583,61793052560874397934401343675331133595,I think the updating address comes into play when you start playing around with opcodes. They might be referring to the opcode of 2/3,replied_to
60594056836994140915973114304303418583,60594056836994140915973114304303418583,You have to remember to always put the null character at the end,replied_to
