source,target,edge_type,content
354,58,posted_in_channel,"is my bucket 80 answer guide correct for input0? mine says 

SK(D,C)? Yes(1)
  D='a', C='a'
SK(A,'c')? No

but my command line is returning this as the correct answer

- SK(A,'c')? Yes(2)
  -   A='a'
  -   A='b'
  - SK('b','c')? Yes(1)
  - SK('c','c')? No
  - SK(A,B)? Yes(4)
  -   A='a', B='a'
  -   A='a', B='b'
  -   A='a', B='c'
  -   A='b', B='c'
  - SK(D,C)? Yes(4)
  ?              ^
  + SK(D,C)? Yes(1)
  ?              ^
      D='a', C='a'
  + SK(A,'c')? No
  -   D='a', C='b'
  -   D='a', C='c'
  -   D='b', C='c'
  - SK(A,'c')? Yes(2)
  -   A='a'
  -   A='b'"
354,69,posted_in_thread,sorry haha
354,105,posted_in_channel,"alright, I'm gonna be that guy. Where can I find the practice exam for the final? 😂"
354,304,posted_in_thread,I think some symbols or something is missing from the instructions...
83,1,posted_in_channel,Will class today be in the McKay building?
83,3,replied_to,TMCB basement room 1062
83,23,posted_in_thread,Thanks!
83,29,posted_in_channel,Did you get this resolved? I'm having the same problem. Alternative general question: is it fine to just download the starter code as a .zip instead of cloning it via the terminal?
83,355,replied_to,Did you get this resolved? I'm having the same problem. Alternative general question: is it fine to just download the starter code as a .zip instead of cloning it via the terminal?
83,32,posted_in_thread,How do you differentiate something like Ruless (an ID) from Rules: (a keyword and a colon)?
83,356,posted_in_thread,That worked! Thanks
83,47,posted_in_channel,I got it. It's alphabetical. Thanks!
83,60,replied_to,I got it. It's alphabetical. Thanks!
83,58,posted_in_channel,Is the autograder up yet? I've pushed to Github but it says there are no workflows
83,230,posted_in_thread,"I think so. I did git add, then git commit -m then git push"
83,357,replied_to,In the TA lab
83,78,posted_in_channel,I thought this was in the room where class normally is but I guess not. Where are the help sessions?
83,91,posted_in_channel,"Do we just ignore preorder in project 5a? I.e. the first thing popped from the stack will have postorder 1, not more than one?"
226,29,posted_in_channel,I'm also confused about the structure of the project.  What are lexer.run() and lexer.lex() supposed to do?  Also how are we supposed to keep track of how much input we have read?
226,3,replied_to,"Mine just returns a string containing the type, value, and line number formatted to look like the output from the examples.  It's only like 1 line.  Then you can call print(token.to_string()) to print any token"
226,358,posted_in_thread,"Figured it out, it was because my files somehow got moved around.  If anyone else has this issue make sure all the files for pytest are in the project1 directory, they got moved into my classes directory somehow"
226,47,posted_in_channel,"So I thought I did everything the exact same as the TA video, but no matter what I feed in as the token list it outputs success?  Anybody else run into this before?"
226,58,posted_in_channel,Do I need to modify my project 2 code to output something specific?  I didn't see anything about that on the lab spec
226,78,posted_in_channel,"I'm confused on how to get the rule output right for the rules, because apprently the output is different than for the queries.  Do I need to create a separate evaluate predicate function just for rules?"
226,91,posted_in_channel,"My program is finding SCC's now, how did you guys make the rules get evaluated in the right order?  I'm guessing I should change the interpret_rules() function since it currently just loops through every rule.  Just wondering how other people approached it before I start it."
226,110,posted_in_channel,"For hw 4 question 3 is it ok if we define our own sets?  For example can I say A is the set of all possible inputs, or T is the set of all tokens?"
226,66,replied_to,"This is what I did as well, the format kind of makes it seem like they are terminals as well since they are lowercase"
226,359,posted_in_thread,I'm pretty sure you do so that it exactly matches the format in the instructions
13,1,posted_in_channel,"Just to make sure I'm not missing something. For the projects, we don't submit anything on learning suite. We just push our changes until the checks are passed?"
13,29,posted_in_channel,how did you determine a token was :- and not : ?
13,101,replied_to,how did you determine a token was :- and not : ?
13,58,posted_in_channel,Is this a a typo in the project diagram? Charlie appears to be a string (that is missing a closing ') but doesn't have '' around it in the diagram.
13,135,posted_in_channel,https://tenor.com/view/hello-there-hi-there-greetings-gif-9442662
13,149,posted_in_channel,Hackathon questions
13,152,posted_in_thread,What exactly goes on during said hackathon?
206,1,posted_in_channel,It works fine for me ¯\_(ツ)_/¯
206,191,posted_in_thread,No problem!
206,47,posted_in_channel,I'm having the same issue. My output matches the expected answer perfectly but I still fail the test with this message
206,58,posted_in_channel,"The output of the interpreter as a string. An example from the project info page:
SK(X,'c')? Yes(2)
  X='a'
  X='b'
SK('b','c')? Yes(1)
SK(X,X)? Yes(1)
  X='b'
SK(X,Y)? Yes(3)
  X='a', Y='c'
  X='b', Y='b'
  X='b', Y='c'
SK('c','c')? No"
